road_id,road_name,area,thana,hour,day_of_week,is_weekend,is_night,is_rush_hour,rain,historical_incidents,night_incident_ratio,lighting_condition,bus_stops_count,police_stations_nearby,commercial_density,road_type_code,length_meters,expected_intensity,risk_score,target_high_risk
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,14,Friday,1,0,0,0,8,0.375,1,1,0,1,2,850,0.352,11,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,14,Friday,1,0,0,1,8,0.375,1,1,0,1,2,850,0.352,11,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,14,Saturday,1,0,0,0,8,0.375,1,1,0,1,2,850,0.352,11,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,14,Saturday,1,0,0,1,8,0.375,1,1,0,1,2,850,0.352,11,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,14,Sunday,0,0,0,0,8,0.375,1,1,0,1,2,850,0.352,11,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,14,Sunday,0,0,0,1,8,0.375,1,1,0,1,2,850,0.352,11,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,15,Monday,0,0,0,0,8,0.375,1,1,0,1,2,850,0.352,11,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,15,Monday,0,0,0,1,8,0.375,1,1,0,1,2,850,0.352,11,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,15,Tuesday,0,0,0,0,8,0.375,1,1,0,1,2,850,0.352,11,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,15,Tuesday,0,0,0,1,8,0.375,1,1,0,1,2,850,0.352,11,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,15,Wednesday,0,0,0,0,8,0.375,1,1,0,1,2,850,0.352,11,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,15,Wednesday,0,0,0,1,8,0.375,1,1,0,1,2,850,0.352,11,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,15,Thursday,0,0,0,0,8,0.375,1,1,0,1,2,850,0.352,11,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,15,Thursday,0,0,0,1,8,0.375,1,1,0,1,2,850,0.352,11,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,15,Friday,1,0,0,0,8,0.375,1,1,0,1,2,850,0.352,11,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,15,Friday,1,0,0,1,8,0.375,1,1,0,1,2,850,0.352,11,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,15,Saturday,1,0,0,0,8,0.375,1,1,0,1,2,850,0.352,11,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,15,Saturday,1,0,0,1,8,0.375,1,1,0,1,2,850,0.352,11,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,15,Sunday,0,0,0,0,8,0.375,1,1,0,1,2,850,0.352,11,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,15,Sunday,0,0,0,1,8,0.375,1,1,0,1,2,850,0.352,11,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,16,Monday,0,0,0,0,8,0.375,1,1,0,1,2,850,0.352,11,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,16,Monday,0,0,0,1,8,0.375,1,1,0,1,2,850,0.352,11,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,16,Tuesday,0,0,0,0,8,0.375,1,1,0,1,2,850,0.352,11,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,16,Tuesday,0,0,0,1,8,0.375,1,1,0,1,2,850,0.352,11,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,16,Wednesday,0,0,0,0,8,0.375,1,1,0,1,2,850,0.352,11,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,16,Wednesday,0,0,0,1,8,0.375,1,1,0,1,2,850,0.352,11,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,16,Thursday,0,0,0,0,8,0.375,1,1,0,1,2,850,0.352,11,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,16,Thursday,0,0,0,1,8,0.375,1,1,0,1,2,850,0.352,11,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,16,Friday,1,0,0,0,8,0.375,1,1,0,1,2,850,0.352,11,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,16,Friday,1,0,0,1,8,0.375,1,1,0,1,2,850,0.352,11,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,16,Saturday,1,0,0,0,8,0.375,1,1,0,1,2,850,0.352,11,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,16,Saturday,1,0,0,1,8,0.375,1,1,0,1,2,850,0.352,11,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,16,Sunday,0,0,0,0,8,0.375,1,1,0,1,2,850,0.352,11,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,16,Sunday,0,0,0,1,8,0.375,1,1,0,1,2,850,0.352,11,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,17,Monday,0,0,1,0,8,0.375,1,1,0,1,2,850,0.352,11,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,17,Monday,0,0,1,1,8,0.375,1,1,0,1,2,850,0.352,11,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,17,Tuesday,0,0,1,0,8,0.375,1,1,0,1,2,850,0.352,11,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,17,Tuesday,0,0,1,1,8,0.375,1,1,0,1,2,850,0.352,11,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,17,Wednesday,0,0,1,0,8,0.375,1,1,0,1,2,850,0.352,11,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,17,Wednesday,0,0,1,1,8,0.375,1,1,0,1,2,850,0.352,11,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,17,Thursday,0,0,1,0,8,0.375,1,1,0,1,2,850,0.352,11,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,17,Thursday,0,0,1,1,8,0.375,1,1,0,1,2,850,0.352,11,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,17,Friday,1,0,1,0,8,0.375,1,1,0,1,2,850,0.352,11,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,17,Friday,1,0,1,1,8,0.375,1,1,0,1,2,850,0.352,11,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,17,Saturday,1,0,1,0,8,0.375,1,1,0,1,2,850,0.352,11,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,17,Saturday,1,0,1,1,8,0.375,1,1,0,1,2,850,0.352,11,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,17,Sunday,0,0,1,0,8,0.375,1,1,0,1,2,850,0.352,11,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,17,Sunday,0,0,1,1,8,0.375,1,1,0,1,2,850,0.352,11,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,18,Monday,0,0,1,0,8,0.375,1,1,0,1,2,850,0.608,13,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,18,Monday,0,0,1,1,8,0.375,1,1,0,1,2,850,0.608,13,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,18,Tuesday,0,0,1,0,8,0.375,1,1,0,1,2,850,0.608,13,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,18,Tuesday,0,0,1,1,8,0.375,1,1,0,1,2,850,0.608,13,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,18,Wednesday,0,0,1,0,8,0.375,1,1,0,1,2,850,0.608,13,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,18,Wednesday,0,0,1,1,8,0.375,1,1,0,1,2,850,0.608,13,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,18,Thursday,0,0,1,0,8,0.375,1,1,0,1,2,850,0.608,13,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,18,Thursday,0,0,1,1,8,0.375,1,1,0,1,2,850,0.608,13,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,18,Friday,1,0,1,0,8,0.375,1,1,0,1,2,850,0.608,13,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,18,Friday,1,0,1,1,8,0.375,1,1,0,1,2,850,0.608,13,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,18,Saturday,1,0,1,0,8,0.375,1,1,0,1,2,850,0.608,13,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,18,Saturday,1,0,1,1,8,0.375,1,1,0,1,2,850,0.608,13,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,18,Sunday,0,0,1,0,8,0.375,1,1,0,1,2,850,0.608,13,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,18,Sunday,0,0,1,1,8,0.375,1,1,0,1,2,850,0.608,13,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,19,Monday,0,0,1,0,8,0.375,1,1,0,1,2,850,0.608,13,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,19,Monday,0,0,1,1,8,0.375,1,1,0,1,2,850,0.608,13,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,19,Tuesday,0,0,1,0,8,0.375,1,1,0,1,2,850,0.608,13,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,19,Tuesday,0,0,1,1,8,0.375,1,1,0,1,2,850,0.608,13,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,19,Wednesday,0,0,1,0,8,0.375,1,1,0,1,2,850,0.608,13,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,19,Wednesday,0,0,1,1,8,0.375,1,1,0,1,2,850,0.608,13,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,19,Thursday,0,0,1,0,8,0.375,1,1,0,1,2,850,0.608,13,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,19,Thursday,0,0,1,1,8,0.375,1,1,0,1,2,850,0.608,13,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,19,Friday,1,0,1,0,8,0.375,1,1,0,1,2,850,0.608,13,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,19,Friday,1,0,1,1,8,0.375,1,1,0,1,2,850,0.608,13,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,19,Saturday,1,0,1,0,8,0.375,1,1,0,1,2,850,0.608,13,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,19,Saturday,1,0,1,1,8,0.375,1,1,0,1,2,850,0.608,13,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,19,Sunday,0,0,1,0,8,0.375,1,1,0,1,2,850,0.608,13,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,19,Sunday,0,0,1,1,8,0.375,1,1,0,1,2,850,0.608,13,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,20,Monday,0,0,1,0,8,0.375,1,1,0,1,2,850,0.608,13,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,20,Monday,0,0,1,1,8,0.375,1,1,0,1,2,850,0.608,13,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,20,Tuesday,0,0,1,0,8,0.375,1,1,0,1,2,850,0.608,13,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,20,Tuesday,0,0,1,1,8,0.375,1,1,0,1,2,850,0.608,13,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,20,Wednesday,0,0,1,0,8,0.375,1,1,0,1,2,850,0.608,13,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,20,Wednesday,0,0,1,1,8,0.375,1,1,0,1,2,850,0.608,13,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,20,Thursday,0,0,1,0,8,0.375,1,1,0,1,2,850,0.608,13,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,20,Thursday,0,0,1,1,8,0.375,1,1,0,1,2,850,0.608,13,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,20,Friday,1,0,1,0,8,0.375,1,1,0,1,2,850,0.608,13,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,20,Friday,1,0,1,1,8,0.375,1,1,0,1,2,850,0.608,13,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,20,Saturday,1,0,1,0,8,0.375,1,1,0,1,2,850,0.608,13,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,20,Saturday,1,0,1,1,8,0.375,1,1,0,1,2,850,0.608,13,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,20,Sunday,0,0,1,0,8,0.375,1,1,0,1,2,850,0.608,13,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,20,Sunday,0,0,1,1,8,0.375,1,1,0,1,2,850,0.608,13,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,21,Monday,0,1,0,0,8,0.375,1,1,0,1,2,850,0.768,14,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,21,Monday,0,1,0,1,8,0.375,1,1,0,1,2,850,0.922,15,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,21,Tuesday,0,1,0,0,8,0.375,1,1,0,1,2,850,0.768,14,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,21,Tuesday,0,1,0,1,8,0.375,1,1,0,1,2,850,0.922,15,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,21,Wednesday,0,1,0,0,8,0.375,1,1,0,1,2,850,0.768,14,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,21,Wednesday,0,1,0,1,8,0.375,1,1,0,1,2,850,0.922,15,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,21,Thursday,0,1,0,0,8,0.375,1,1,0,1,2,850,0.768,14,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,21,Thursday,0,1,0,1,8,0.375,1,1,0,1,2,850,0.922,15,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,21,Friday,1,1,0,0,8,0.375,1,1,0,1,2,850,0.96,16,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,21,Friday,1,1,0,1,8,0.375,1,1,0,1,2,850,1.152,18,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,21,Saturday,1,1,0,0,8,0.375,1,1,0,1,2,850,0.96,16,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,21,Saturday,1,1,0,1,8,0.375,1,1,0,1,2,850,1.152,18,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,21,Sunday,0,1,0,0,8,0.375,1,1,0,1,2,850,0.768,14,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,21,Sunday,0,1,0,1,8,0.375,1,1,0,1,2,850,0.922,15,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,22,Monday,0,1,0,0,8,0.375,1,1,0,1,2,850,0.768,14,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,22,Monday,0,1,0,1,8,0.375,1,1,0,1,2,850,0.922,15,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,22,Tuesday,0,1,0,0,8,0.375,1,1,0,1,2,850,0.768,14,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,22,Tuesday,0,1,0,1,8,0.375,1,1,0,1,2,850,0.922,15,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,22,Wednesday,0,1,0,0,8,0.375,1,1,0,1,2,850,0.768,14,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,22,Wednesday,0,1,0,1,8,0.375,1,1,0,1,2,850,0.922,15,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,22,Thursday,0,1,0,0,8,0.375,1,1,0,1,2,850,0.768,14,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,22,Thursday,0,1,0,1,8,0.375,1,1,0,1,2,850,0.922,15,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,22,Friday,1,1,0,0,8,0.375,1,1,0,1,2,850,0.96,16,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,22,Friday,1,1,0,1,8,0.375,1,1,0,1,2,850,1.152,18,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,22,Saturday,1,1,0,0,8,0.375,1,1,0,1,2,850,0.96,16,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,22,Saturday,1,1,0,1,8,0.375,1,1,0,1,2,850,1.152,18,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,22,Sunday,0,1,0,0,8,0.375,1,1,0,1,2,850,0.768,14,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,22,Sunday,0,1,0,1,8,0.375,1,1,0,1,2,850,0.922,15,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,23,Monday,0,1,0,0,8,0.375,1,1,0,1,2,850,0.768,14,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,23,Monday,0,1,0,1,8,0.375,1,1,0,1,2,850,0.922,15,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,23,Tuesday,0,1,0,0,8,0.375,1,1,0,1,2,850,0.768,14,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,23,Tuesday,0,1,0,1,8,0.375,1,1,0,1,2,850,0.922,15,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,23,Wednesday,0,1,0,0,8,0.375,1,1,0,1,2,850,0.768,14,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,23,Wednesday,0,1,0,1,8,0.375,1,1,0,1,2,850,0.922,15,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,23,Thursday,0,1,0,0,8,0.375,1,1,0,1,2,850,0.768,14,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,23,Thursday,0,1,0,1,8,0.375,1,1,0,1,2,850,0.922,15,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,23,Friday,1,1,0,0,8,0.375,1,1,0,1,2,850,0.96,16,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,23,Friday,1,1,0,1,8,0.375,1,1,0,1,2,850,1.152,18,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,23,Saturday,1,1,0,0,8,0.375,1,1,0,1,2,850,0.96,16,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,23,Saturday,1,1,0,1,8,0.375,1,1,0,1,2,850,1.152,18,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,23,Sunday,0,1,0,0,8,0.375,1,1,0,1,2,850,0.768,14,0
ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,23,Sunday,0,1,0,1,8,0.375,1,1,0,1,2,850,0.922,15,0
ROAD_20,Madani Avenue (Gulshan-2 to Notun Bazar),Gulshan,Gulshan,0,Monday,0,1,0,0,6,0.5,1,2,0,1,3,1200,0.576,12,0
ROAD_20,Madani Avenue (Gulshan-2 to Notun Bazar),Gulshan,Gulshan,0,Monday,0,1,0,1,6,0.5,1,2,0,1,3,1200,0.691,13,0
ROAD_20,Madani Avenue (Gulshan-2 to Notun Bazar),Gulshan,Gulshan,0,Tuesday,0,1,0,0,6,0.5,1,2,0,1,3,1200,0.576,12,0
ROAD_20,Madani Avenue (Gulshan-2 to Notun Bazar),Gulshan,Gulshan,0,Tuesday,0,1,0,1,6,0.5,1,2,0,1,3,1200,0.691,13,0
ROAD_20,Madani Avenue (Gulshan-2 to Notun Bazar),Gulshan,Gulshan,0,Wednesday,0,1,0,0,6,0.5,1,2,0,1,3,1200,0.576,12,0
ROAD_20,Madani Avenue (Gulshan-2 to Notun Bazar),Gulshan,Gulshan,0,Wednesday,0,1,0,1,6,0.5,1,2,0,1,3,1200,0.691,13,0
ROAD_20,Madani Avenue (Gulshan-2 to Notun Bazar),Gulshan,Gulshan,0,Thursday,0,1,0,0,6,0.5,1,2,0,1,3,1200,0.576,12,0
ROAD_20,Madani Avenue (Gulshan-2 to Notun Bazar),Gulshan,Gulshan,0,Thursday,0,1,0,1,6,0.5,1,2,0,1,3,1200,0.691,13,0
ROAD_20,Madani Avenue (Gulshan-2 to Notun Bazar),Gulshan,Gulshan,0,Friday,1,1,0,0,6,0.5,1,2,0,1,3,1200,0.72,13,0
ROAD_20,Madani Avenue (Gulshan-2 to Notun Bazar),Gulshan,Gulshan,0,Friday,1,1,0,1,6,0.5,1,2,0,1,3,1200,0.864,15,0
ROAD_20,Madani Avenue (Gulshan-2 to Notun Bazar),Gulshan,Gulshan,0,Saturday,1,1,0,0,6,0.5,1,2,0,1,3,1200,0.72,13,0
ROAD_20,Madani Avenue (Gulshan-2 to Notun Bazar),Gulshan,Gulshan,0,Saturday,1,1,0,1,6,0.5,1,2,0,1,3,1200,0.864,15,0
ROAD_20,Madani Avenue (Gulshan-2 to Notun Bazar),Gulshan,Gulshan,0,Sunday,0,1,0,0,6,0.5,1,2,0,1,3,1200,0.576,12,0
ROAD_20,Madani Avenue (Gulshan-2 to Notun Bazar),Gulshan,Gulshan,0,Sunday,0,1,0,1,6,0.5,1,2,0,1,3,1200,0.691,13,0
ROAD_20,Madani Avenue (Gulshan-2 to Notun Bazar),Gulshan,Gulshan,1,Monday,0,1,0,0,6,0.5,1,2,0,1,3,1200,0.576,12,0
ROAD_20,Madani Avenue (Gulshan-2 to Notun Bazar),Gulshan,Gulshan,1,Monday,0,1,0,1,6,0.5,1,2,0,1,3,1200,0.691,13,0
ROAD_20,Madani Avenue (Gulshan-2 to Notun Bazar),Gulshan,Gulshan,1,Tuesday,0,1,0,0,6,0.5,1,2,0,1,3,1200,0.576,12,0
ROAD_20,Madani Avenue (Gulshan-2 to Notun Bazar),Gulshan,Gulshan,1,Tuesday,0,1,0,1,6,0.5,1,2,0,1,3,1200,0.691,13,0
ROAD_20,Madani Avenue (Gulshan-2 to Notun Bazar),Gulshan,Gulshan,1,Wednesday,0,1,0,0,6,0.5,1,2,0,1,3,1200,0.576,12,0
ROAD_20,Madani Avenue (Gulshan-2 to Notun Bazar),Gulshan,Gulshan,1,Wednesday,0,1,0,1,6,0.5,1,2,0,1,3,1200,0.691,13,0
ROAD_20,Madani Avenue (Gulshan-2 to Notun Bazar),Gulshan,Gulshan,1,Thursday,0,1,0,0,6,0.5,1,2,0,1,3,1200,0.576,12,0
ROAD_20,Madani Avenue (Gulshan-2 to Notun Bazar),Gulshan,Gulshan,1,Thursday,0,1,0,1,6,0.5,1,2,0,1,3,1200,0.691,13,0
ROAD_20,Madani Avenue (Gulshan-2 to Notun Bazar),Gulshan,Gulshan,1,Friday,1,1,0,0,6,0.5,1,2,0,1,3,1200,0.72,13,0
ROAD_20,Madani Avenue (Gulshan-2 to Notun Bazar),Gulshan,Gulshan,1,Friday,1,1,0,1,6,0.5,1,2,0,1,3,1200,0.864,15,0
ROAD_20,Madani Avenue (Gulshan-2 to Notun Bazar),Gulshan,Gulshan,1,Saturday,1,1,0,0,6,0.5,1,2,0,1,3,1200,0.72,13,0
ROAD_20,Madani Avenue (Gulshan-2 to Notun Bazar),Gulshan,Gulshan,1,Saturday,1,1,0,1,6,0.5,1,2,0,1,3,1200,0.864,15,0
ROAD_20,Madani Avenue (Gulshan-2 to Notun Bazar),Gulshan,Gulshan,1,Sunday,0,1,0,0,6,0.5,1,2,0,1,3,1200,0.576,12,0
ROAD_20,Madani Avenue (Gulshan-2 to Notun Bazar),Gulshan,Gulshan,1,Sunday,0,1,0,1,6,0.5,1,2,0,1,3,1200,0.691,13,0
ROAD_20,Madani Avenue (Gulshan-2 to Notun Bazar),Gulshan,Gulshan,2,Monday,0,1,0,0,6,0.5,1,2,0,1,3,1200,0.432,11,0
ROAD_20,Madani Avenue (Gulshan-2 to Notun Bazar),Gulshan,Gulshan,2,Monday,0,1,0,1,6,0.5,1,2,0,1,3,1200,0.518,12,0
ROAD_20,Madani Avenue (Gulshan-2 to Notun Bazar),Gulshan,Gulshan,2,Tuesday,0,1,0,0,6,0.5,1,2,0,1,3,1200,0.432,11,0
ROAD_20,Madani Avenue (Gulshan-2 to Notun Bazar),Gulshan,Gulshan,2,Tuesday,0,1,0,1,6,0.5,1,2,0,1,3,1200,0.518,12,0
ROAD_20,Madani Avenue (Gulshan-2 to Notun Bazar),Gulshan,Gulshan,2,Wednesday,0,1,0,0,6,0.5,1,2,0,1,3,1200,0.432,11,0
ROAD_20,Madani Avenue (Gulshan-2 to Notun Bazar),Gulshan,Gulshan,2,Wednesday,0,1,0,1,6,0.5,1,2,0,1,3,1200,0.518,12,0
ROAD_20,Madani Avenue (Gulshan-2 to Notun Bazar),Gulshan,Gulshan,2,Thursday,0,1,0,0,6,0.5,1,2,0,1,3,1200,0.432,11,0
ROAD_20,Madani Avenue (Gulshan-2 to Notun Bazar),Gulshan,Gulshan,2,Thursday,0,1,0,1,6,0.5,1,2,0,1,3,1200,0.518,12,0
ROAD_20,Madani Avenue (Gulshan-2 to Notun Bazar),Gulshan,Gulshan,2,Friday,1,1,0,0,6,0.5,1,2,0,1,3,1200,0.54,12,0
ROAD_20,Madani Avenue (Gulshan-2 to Notun Bazar),Gulshan,Gulshan,2,Friday,1,1,0,1,6,0.5,1,2,0,1,3,1200,0.648,13,0
ROAD_20,Madani Avenue (Gulshan-2 to Notun Bazar),Gulshan,Gulshan,2,Saturday,1,1,0,0,6,0.5,1,2,0,1,3,1200,0.54,12,0
ROAD_20,Madani Avenue (Gulshan-2 to Notun Bazar),Gulshan,Gulshan,2,Saturday,1,1,0,1,6,0.5,1,2,0,1,3,1200,0.648,13,0
ROAD_20,Madani Avenue (Gulshan-2 to Notun Bazar),Gulshan,Gulshan,2,Sunday,0,1,0,0,6,0.5,1,2,0,1,3,1200,0.432,11,0
